"Date","Site","Vegetative.Shoot","Reproductive.Shoot","Seed.Pods","shoots.measured.for.wasting","shoots.with.wasting","Percent.Wasting","seeds","Leaf.Biomass","Below.Biomass","Total.AFDW","Algae.Biomass","Detrutis.Biomass","Epiphyte.Biomass","Ave.Leaf.Length","Ave.Leaf.Width","Leaf.Dry","Leaf.Ashed","Below.Dry","Below.Ashed","Algae.Dry","Algae.Ashed","Detritus.Dry","Detritus.Ashed","epipyte.dry","eppipyte.ashed","seed.dry.wt.","seed.ash.wt.","Date2","Leaf_AFDW","Below_AFDW","Algae_AFDW","Detritus_AFDW","Epipyte_AFDW","Seed_AFDW","Total_AFDW","Year"
2001-09-28,"Marsh Elder",15,0,0,15,0,0,0,0.533,1.743,2.276,0,0,0.00800000000000001,8.36666666666667,1.96666666666667,7.48,6.947,9.595,7.852,NA,NA,NA,NA,1.607,1.599,NA,NA,2001.74264202601,0.533,1.743,NA,NA,0.00800000000000001,NA,2.284,"2001"
2001-09-28,"Marsh Elder",18,0,0,18,0,0,0,0.521,1.17,1.691,0.014,0.146,0.002,8.02777777777778,1.61111111111111,7.552,7.031,8.763,7.593,1.589,1.575,7.747,7.601,1.605,1.603,NA,NA,2001.74264202601,0.521,1.17,0.014,0.146,0.002,NA,1.853,"2001"
2001-09-28,"Marsh Elder",16,0,0,16,0,0,0,0.413,2.129,2.542,0.0580000000000001,0.43,-0.00099999999999989,7.275,1.875,7.441,7.028,11.239,9.11,1.766,1.708,9.596,9.166,1.586,1.587,NA,NA,2001.74264202601,0.413,2.129,0.0580000000000001,0.43,NA,NA,3.03,"2001"
2001-09-28,"Shelter Island",27,0,0,27,0,0,0,0.925999999999999,1.636,2.562,0,0.221,0,8.9962962962963,1.75925925925926,7.895,6.969,9.27,7.634,NA,NA,7.283,7.062,NA,NA,NA,NA,2001.74264202601,0.925999999999999,1.636,NA,0.221,NA,NA,2.783,"2001"
2001-09-28,"Shelter Island",12,0,0,12,0,0,0,0.427,1.07,1.497,0,0.258,0,10.0166666666667,2.125,7.352,6.925,8.502,7.432,NA,NA,7.974,7.716,NA,NA,NA,NA,2001.74264202601,0.427,1.07,NA,0.258,NA,NA,1.755,"2001"
2001-09-28,"Shelter Island",19,0,0,19,0,0,0,0.388,0.975999999999999,1.364,0,0.0610000000000002,0.00299999999999989,8.46315789473684,1.94736842105263,7.342,6.954,8.229,7.253,NA,NA,1.701,1.64,1.567,1.564,NA,NA,2001.74264202601,0.388,0.975999999999999,NA,0.0610000000000002,0.00299999999999989,NA,1.428,"2001"
2001-09-28,"Barnegat Inlet",10,0,0,10,0,0,0,0.956,2.465,3.421,0.394,0.611,0.00099999999999989,15.23,1.45,8.06,7.104,10.608,8.143,7.345,6.951,8.404,7.793,1.595,1.594,NA,NA,2001.74264202601,0.956,2.465,0.394,0.611,0.00099999999999989,NA,4.427,"2001"
2001-09-28,"Barnegat Inlet",19,0,0,19,0,0,0,1.411,1.76,3.171,0,0,0.00300000000000011,12.3578947368421,1.71052631578947,8.506,7.095,9.45,7.69,NA,NA,NA,NA,1.592,1.589,NA,NA,2001.74264202601,1.411,1.76,NA,NA,0.00300000000000011,NA,3.174,"2001"
2001-09-28,"Barnegat Inlet",15,0,0,15,0,0,0,2.041,2.016,4.057,0.0110000000000001,0,0.00700000000000012,11.2266666666667,2.46666666666667,9.491,7.45,10.194,8.178,1.586,1.575,NA,NA,1.574,1.567,NA,NA,2001.74264202601,2.041,2.016,0.0110000000000001,NA,0.00700000000000012,NA,4.075,"2001"
2002-05-29,"Ham Island",13,0,NA,13,0,0,NA,1.347,6.516,7.863,0.00100000000000011,1.147,0,13.7538461538462,2.76923076923077,8.589,7.242,18.194,11.678,1.536,1.535,4.941,3.794,NA,NA,NA,NA,2002.40793976728,1.347,6.516,0.00100000000000011,1.147,NA,NA,9.011,"2002"
2002-05-29,"Ham Island",16,2,10,16,0,0,NA,1.216,1.305,2.521,0.0880000000000001,1.571,0,16.2125,2.8125,8.668,7.452,10.057,8.752,1.732,1.644,7.008,5.437,NA,NA,NA,NA,2002.40793976728,1.216,1.305,0.0880000000000001,1.571,NA,NA,4.18,"2002"
2002-05-29,"Ham Island",7,0,NA,7,0,0,NA,0.428,2.816,3.244,0.028,1.005,0,16.6714285714286,2.85714285714286,7.449,7.021,13.017,10.201,1.587,1.559,6.756,5.751,NA,NA,NA,NA,2002.40793976728,0.428,2.816,0.028,1.005,NA,NA,4.277,"2002"
2002-05-29,"Marsh Elder",10,1,5,10,0,0,NA,0.712,2.704,3.416,0.0310000000000001,0.689,0,19.09,2.1,7.925,7.213,12.33,9.626,1.59,1.559,9.9,9.211,NA,NA,NA,NA,2002.40793976728,0.712,2.704,0.0310000000000001,0.689,NA,NA,4.136,"2002"
2002-05-29,"Marsh Elder",8,0,NA,8,0,0,NA,0.472,3.633,4.105,0,0.355,0,14.975,1.95,7.593,7.121,14.959,11.326,NA,NA,3.089,2.734,NA,NA,NA,NA,2002.40793976728,0.472,3.633,NA,0.355,NA,NA,4.46,"2002"
2002-05-29,"Marsh Elder",3,4,8,3,0,0,39,0.571,2.238,2.809,0.0359999999999998,0.381,0,11.6333333333333,1.33333333333333,7.694,7.123,10.931,8.693,1.64,1.604,9.561,9.18,NA,NA,NA,NA,2002.40793976728,0.571,2.238,0.0359999999999998,0.381,NA,NA,3.226,"2002"
2002-05-29,"Shelter Island",8,0,NA,0,NA,NA,NA,0.252,2.449,2.701,0.103,0.871,0,13.3375,1.875,7.252,7,11.722,9.273,1.858,1.755,4.808,3.937,NA,NA,NA,NA,2002.40793976728,0.252,2.449,0.103,0.871,NA,NA,3.675,"2002"
2002-05-29,"Shelter Island",8,0,NA,8,1,0.125,NA,0.444999999999999,-0.590000000000001,NA,0.191,1.278,0,15.025,1.875,7.491,7.046,7.845,8.435,2.341,2.15,10.71,9.432,NA,NA,NA,NA,2002.40793976728,0.444999999999999,NA,0.191,1.278,NA,NA,1.914,"2002"
2002-05-29,"Shelter Island",2,0,NA,0,NA,NA,NA,0.286,2.262,2.548,0.0960000000000001,0.454,0,15,2,7.075,6.789,10.991,8.729,1.782,1.686,3.447,2.993,NA,NA,NA,NA,2002.40793976728,0.286,2.262,0.0960000000000001,0.454,NA,NA,3.098,"2002"
2002-06-04,"Barnegat Inlet",2,3,7,2,0,0,30,2.096,4.635,6.731,0,0.169,0,19.55,2.5,10.918,8.012,15.274,10.639,NA,NA,2.579,2.41,NA,NA,NA,NA,2002.42436687201,2.906,4.635,NA,0.169,NA,NA,7.71,"2002"
2002-06-04,"Barnegat Inlet",10,0,NA,10,0,0,NA,4.06,3.969,8.029,0.021,1.027,0,28.5,3.125,12.168,8.108,13.446,9.477,1.309,1.288,5.747,4.72,NA,NA,NA,NA,2002.42436687201,4.06,3.969,0.0209999999999999,1.027,NA,NA,9.077,"2002"
2002-06-04,"Barnegat Inlet",0,0,NA,0,NA,NA,NA,2.598,16.326,18.924,0,1.646,0,NA,NA,9.991,7.393,27.572,11.246,NA,NA,6.593,4.947,NA,NA,NA,NA,2002.42436687201,2.598,16.326,NA,1.646,NA,NA,20.57,"2002"
2002-06-25,"Barnegat Inlet",11,0,NA,11,0,0,NA,2.595,2.843,5.438,0.0249999999999999,0.304,0,21.6666666666667,3,10.464,7.869,11.422,8.579,1.303,1.278,2.044,1.74,NA,NA,NA,NA,2002.48186173854,2.595,2.843,0.0249999999999999,0.304,NA,NA,5.767,"2002"
2002-06-25,"Barnegat Inlet",5,6,1,5,0,0,53,NA,3.291,NA,0.023,0.45,0,22.8,2,10.309,NA,11.848,8.557,1.569,1.546,3.423,2.973,NA,NA,NA,NA,2002.48186173854,NA,3.291,0.0229999999999999,0.45,NA,NA,3.764,"2002"
2002-06-25,"Barnegat Inlet",9,13,NA,13,0,0,NA,2.334,3.686,6.02,0.028,0.817,0,25.3888888888889,2.55555555555556,9.952,7.618,12.778,9.092,1.346,1.318,5.029,4.212,NA,NA,NA,NA,2002.48186173854,2.334,3.686,0.028,0.817,NA,NA,6.865,"2002"
2002-06-26,"Ham Island",33,4,4,33,0,0,NA,1.158,1.162,2.32,0,1.229,0,9.6,1.5,8.295,7.137,8.787,7.625,NA,NA,9.9,8.671,NA,NA,NA,NA,2002.48459958932,1.158,1.162,NA,1.229,NA,NA,3.549,"2002"
2002-06-26,"Ham Island",9,0,NA,9,0,0,NA,0.157,2.637,2.794,-0.00100000000000011,0.606,0,12.2111111111111,3,7.195,7.038,12.766,10.129,1.545,1.546,3.455,2.849,NA,NA,NA,NA,2002.48459958932,0.157,2.637,NA,0.606,NA,NA,3.4,"2002"
2002-06-26,"Ham Island",4,0,NA,0,NA,NA,NA,0.805000000000001,2.025,2.83,0,0.527,0,15.325,2.25,7.956,7.151,10.891,8.866,1.526,1.526,3.353,2.826,NA,NA,NA,NA,2002.48459958932,0.805000000000001,2.025,0,0.527,NA,NA,3.357,"2002"
2002-06-26,"Marsh Elder",3,0,NA,3,0,0,NA,0.412,3.396,3.808,0.014,0.535,0,14.8333333333333,2,7.391,6.979,13.265,9.869,1.585,1.571,3.602,3.067,NA,NA,NA,NA,2002.48459958932,0.412,3.396,0.014,0.535,NA,NA,4.357,"2002"
2002-06-26,"Marsh Elder",20,0,NA,20,4,0.2,NA,1.828,1.584,3.412,0.00900000000000012,0.069,0,25.825,1.9,9.107,7.279,9.449,7.865,1.57,1.561,2.651,2.582,NA,NA,NA,NA,2002.48459958932,1.828,1.584,0.00900000000000012,0.069,NA,NA,3.49,"2002"
2002-06-26,"Marsh Elder",15,0,NA,15,0,0,NA,0.630999999999999,2.424,3.055,0.0270000000000001,0.376,0,11.1,2.4,7.637,7.006,11.703,9.279,1.687,1.66,3.041,2.665,NA,NA,NA,NA,2002.48459958932,0.630999999999999,2.424,0.0270000000000001,0.376,NA,NA,3.458,"2002"
2002-06-26,"Shelter Island",10,1,3,10,0,0,NA,0.91,0.675999999999999,1.586,0.136,0.328,0,21.92,2.6,7.988,7.078,7.983,7.307,1.47,1.334,2.625,2.297,NA,NA,NA,NA,2002.48459958932,0.91,0.675999999999999,0.136,0.328,NA,NA,2.05,"2002"
2002-06-26,"Shelter Island",0,0,NA,0,NA,NA,NA,0.720000000000001,1.762,2.482,0.321,0.758999999999999,0,NA,NA,7.82,7.1,10.104,8.342,2.116,1.795,8.635,7.876,NA,NA,NA,NA,2002.48459958932,0.720000000000001,1.762,0.321,0.758999999999999,NA,NA,3.562,"2002"
2002-06-26,"Shelter Island",4,0,NA,4,0,0,NA,0.352,2.14,2.492,0.03,0.257,0,17.525,1.5,7.447,7.095,11.244,9.104,1.942,1.912,2.492,2.235,NA,NA,NA,NA,2002.48459958932,0.352,2.14,0.03,0.257,NA,NA,2.779,"2002"
2002-07-12,"Barnegat Inlet",6,0,NA,6,0,0,NA,0.728,1.207,1.935,0,0.251,0,12.14,3.2,7.505,6.777,8.563,7.356,NA,NA,2.107,1.856,NA,NA,NA,NA,2002.52840520192,0.728,1.207,NA,0.251,NA,NA,2.186,"2002"
2002-07-12,"Barnegat Inlet",2,0,NA,2,0,0,NA,0.432,2.316,2.748,0.00800000000000001,0.646,0,11.35,2,7.569,7.137,11.519,9.203,1.923,1.915,4.703,4.057,NA,NA,NA,NA,2002.52840520192,0.432,2.316,0.00800000000000001,0.646,NA,NA,3.402,"2002"
2002-07-12,"Barnegat Inlet",8,0,NA,8,0,0,NA,1.824,5.918,7.742,0.0250000000000001,0.442,0,24.2,2.5,9.257,7.433,16.592,10.674,1.58,1.555,2.271,1.829,NA,NA,NA,NA,2002.52840520192,1.824,5.918,0.0250000000000001,0.442,NA,NA,8.209,"2002"
2002-08-14,"Ham Island",12,0,NA,12,0,0,NA,0.426,0.616,1.042,0,0.292,0,18.3,2,7.38,6.954,7.978,7.362,NA,NA,2.173,1.881,NA,NA,NA,NA,2002.61875427789,0.426,0.616,NA,0.292,NA,NA,1.334,"2002"
2002-08-14,"Ham Island",15,0,NA,15,0,0,NA,0.864,1.118,1.982,0.00900000000000012,2.042,0,6.75,1,7.85,6.986,8.19,7.072,1.622,1.613,10.572,8.53,NA,NA,NA,NA,2002.61875427789,0.864,1.118,0.00900000000000012,2.042,NA,NA,4.033,"2002"
2002-08-14,"Ham Island",5,0,NA,5,0,0,NA,0.496,0.561000000000001,1.057,0,0.565,0,14.44,2,7.524,7.028,8.06,7.499,NA,NA,2.045,1.48,NA,NA,NA,NA,2002.61875427789,0.496,0.561000000000001,NA,0.565,NA,NA,1.622,"2002"
2002-08-14,"Marsh Elder",1,0,NA,1,0,0,NA,0.639,2.03,2.669,0.022,1.334,0,15.7,2,7.652,7.013,10.77,8.74,1.633,1.611,2.402,1.068,NA,NA,NA,NA,2002.61875427789,0.639,2.03,0.022,1.334,NA,NA,4.025,"2002"
2002-08-14,"Marsh Elder",5,0,NA,5,0,0,NA,0.896000000000001,3.922,4.818,0.0780000000000001,0.0429999999999999,0,12.9,2,8.124,7.228,14.341,10.419,1.655,1.577,1.569,1.526,NA,NA,NA,NA,2002.61875427789,0.896000000000001,3.922,0.0780000000000001,0.0429999999999999,NA,NA,4.939,"2002"
2002-08-14,"Marsh Elder",9,0,NA,9,0,0,NA,0.895,3.269,4.164,0.0169999999999999,0.556,0,15.4111111111111,2,8.087,7.192,12.255,8.986,1.621,1.604,2.891,2.335,NA,NA,NA,NA,2002.61875427789,0.895,3.269,0.0169999999999999,0.556,NA,NA,4.737,"2002"
2002-08-14,"Shelter Island",2,0,NA,2,0,0,NA,0.83,2.033,2.863,0.434,0.72,0,27.9,2,8.076,7.246,10.72,8.687,2.314,1.88,3.314,2.594,NA,NA,NA,NA,2002.61875427789,0.83,2.033,0.434,0.72,NA,NA,4.017,"2002"
2002-08-14,"Shelter Island",32,0,NA,32,0,0,NA,2.379,0.724,3.103,0.247,0.325,0,11.7166666666667,1.91666666666667,9.552,7.173,7.73,7.006,1.935,1.688,2.167,1.842,NA,NA,NA,NA,2002.61875427789,2.379,0.724,0.247,0.325,NA,NA,3.675,"2002"
2002-08-14,"Shelter Island",15,0,NA,15,0,0,NA,1.733,0.555000000000001,2.288,0.211,0.349,0,6.96666666666667,1.66666666666667,8.841,7.108,7.623,7.068,1.87,1.659,2.186,1.837,NA,NA,NA,NA,2002.61875427789,1.733,0.555000000000001,0.211,0.349,NA,NA,2.848,"2002"
2002-08-20,"Barnegat Inlet",1,0,NA,1,0,0,NA,1.378,4.782,6.16,0,2.237,0,7,2,8.844,7.466,16.3,11.518,NA,NA,6.086,3.849,NA,NA,NA,NA,2002.63518138261,1.378,4.782,NA,2.237,NA,NA,8.397,"2002"
2002-08-20,"Barnegat Inlet",5,0,NA,5,0,0,NA,1.314,2.979,4.293,0,0.52,0,10.64,1.8,8.68,7.366,12.117,9.138,NA,NA,4.348,3.828,NA,NA,NA,NA,2002.63518138261,1.314,2.979,NA,0.52,NA,NA,4.813,"2002"
2002-08-20,"Barnegat Inlet",0,0,NA,0,NA,NA,NA,0.26,4.04,4.3,0.0089999999999999,0.644,0,NA,NA,7.3,7.04,14.435,10.395,1.908,1.899,3.994,3.35,NA,NA,NA,NA,2002.63518138261,0.26,4.04,0.0089999999999999,0.644,NA,NA,4.953,"2002"
2002-09-13,"Ham Island",2,0,NA,2,0,0,NA,0.402,2.017,2.419,0,0.366,0,10.75,2.5,7.365,6.963,10.905,8.888,NA,NA,2.242,1.876,NA,NA,NA,NA,2002.70088980151,0.402,2.017,NA,0.366,NA,NA,2.785,"2002"
2002-09-13,"Ham Island",1,0,NA,1,0,0,NA,0.292,2.601,2.893,0,0.557,0,11.1,2,6.942,6.65,11.467,8.866,NA,NA,2.677,2.12,NA,NA,NA,NA,2002.70088980151,0.292,2.601,NA,0.557,NA,NA,3.45,"2002"
2002-09-13,"Ham Island",2,0,NA,2,0,0,NA,0.274,1.441,1.715,0,0.412,0,10.4,3,7.084,6.81,10.476,9.035,NA,NA,2.539,2.127,NA,NA,NA,NA,2002.70088980151,0.274,1.441,NA,0.412,NA,NA,2.127,"2002"
2002-09-13,"Marsh Elder",0,0,NA,0,NA,NA,NA,0.233000000000001,1.398,1.631,0.00300000000000011,0.279,0,NA,NA,6.825,6.592,11.652,10.254,1.562,1.559,2.614,2.335,NA,NA,NA,NA,2002.70088980151,0.233000000000001,1.398,0.00300000000000011,0.279,NA,NA,1.913,"2002"
2002-09-13,"Marsh Elder",0,0,NA,0,NA,NA,NA,0.23,2.129,2.359,0,0.386,0,NA,NA,7.078,6.848,10.878,8.749,NA,NA,2.703,2.317,NA,NA,NA,NA,2002.70088980151,0.23,2.129,NA,0.386,NA,NA,2.745,"2002"
2002-09-13,"Marsh Elder",0,0,NA,0,NA,NA,NA,0.302,1.034,1.336,0.002,0.978,0,NA,NA,7.318,7.016,8.842,7.808,1.54,1.538,10.66,9.682,NA,NA,NA,NA,2002.70088980151,0.302,1.034,0.002,0.978,NA,NA,2.316,"2002"
2002-09-13,"Shelter Island",1,0,NA,1,0,0,NA,0.871,1.606,2.477,0.545,3.074,0,7.8,2,8.325,7.454,10.273,8.667,3.287,2.742,16.321,13.247,NA,NA,NA,NA,2002.70088980151,0.871,1.606,0.545,3.074,NA,NA,6.096,"2002"
2002-09-13,"Shelter Island",0,0,NA,0,NA,NA,NA,0.364,1.004,1.368,0.0569999999999999,1.446,0,NA,NA,7.359,6.995,9.649,8.645,1.7,1.643,9.579,8.133,NA,NA,NA,NA,2002.70088980151,0.364,1.004,0.0569999999999999,1.446,NA,NA,2.871,"2002"
2002-09-13,"Shelter Island",0,0,NA,0,NA,NA,NA,1.144,1.158,2.302,0.17,1.288,0,NA,NA,8.528,7.384,9.277,8.119,1.86,1.69,11.96,10.672,NA,NA,NA,NA,2002.70088980151,1.144,1.158,0.17,1.288,NA,NA,3.76,"2002"
2002-10-04,"Barnegat Inlet",0,0,NA,0,NA,NA,NA,0.508999999999999,1.43,1.939,0.212,0.316,0,NA,NA,7.606,7.097,9.403,7.973,2.322,2.11,3.75,3.434,NA,NA,NA,NA,2002.75838466804,0.508999999999999,1.43,0.212,0.316,NA,NA,2.467,"2002"
2002-10-04,"Barnegat Inlet",0,0,NA,0,NA,NA,NA,0.633,2.65,3.283,0.079,1.091,0,NA,NA,7.837,7.204,10.648,7.998,1.655,1.576,6.446,5.355,NA,NA,NA,NA,2002.75838466804,0.633,2.65,0.079,1.091,NA,NA,4.453,"2002"
2002-10-04,"Barnegat Inlet",9,0,NA,9,0,0,NA,0.548,1.062,1.61,0.004,1.613,0,9.61111111111111,2.33333333333333,7.606,7.058,8.178,7.116,1.523,1.519,5.337,3.724,NA,NA,NA,NA,2002.75838466804,0.548,1.062,0.004,1.613,NA,NA,3.227,"2002"
2003-05-22,"Marsh Elder",15,0,0,7,0,0,NA,0.281,1.934,2.215,0.0419999999999998,0.927,0,14.5714285714286,2.1,7.236,6.955,11.414,9.48,2.013,1.971,10.004,9.077,NA,NA,NA,NA,2003.38809034908,0.281,1.934,0.0419999999999998,0.927,NA,NA,3.184,"2003"
2003-05-22,"Marsh Elder",16,1,2,8,0,0,NA,0.36,1.67,2.03,0.095,0,0,15.1444444444444,2.26470588235294,7.155,6.795,10.298,8.628,2.065,1.97,0,0,NA,NA,NA,NA,2003.38809034908,0.36,1.67,0.095,0,NA,NA,2.125,"2003"
2003-05-22,"Marsh Elder",23,0,0,12,0,0,NA,0.303999999999999,2.777,3.081,-0.0230000000000001,0.638,0,14.0166666666667,1.90434782608696,7.188,6.884,12.58,9.803,1.942,1.965,5.739,5.101,NA,NA,NA,NA,2003.38809034908,0.303999999999999,2.777,NA,0.638,NA,NA,3.719,"2003"
2003-05-22,"Shelter Island",19,0,0,2,0,0,NA,0.696,1.095,1.791,0.014,0.295,0,17.6,1.81481481481481,7.919,7.223,9.826,8.731,1.987,1.973,3.619,3.324,NA,NA,NA,NA,2003.38809034908,0.696,1.095,0.014,0.295,NA,NA,2.1,"2003"
2003-05-22,"Shelter Island",53,3,3,11,0,0,NA,0.675999999999999,1.836,2.512,0.02,0.0800000000000001,0,10.96875,1.72727272727273,7.874,7.198,10.203,8.367,1.989,1.969,2.266,2.186,NA,NA,NA,NA,2003.38809034908,0.675999999999999,1.836,0.02,0.0800000000000001,NA,NA,2.612,"2003"
2003-05-22,"Shelter Island",10,0,0,2,0,0,NA,0.335,2.268,2.603,0,0.0740000000000003,0,16.9,1.75,7.375,7.04,12.445,10.177,0,0,2.583,2.509,NA,NA,NA,NA,2003.38809034908,0.335,2.268,0,0.0740000000000003,NA,NA,2.677,"2003"
2003-05-22,"Ham Island",23,8,35,2,0,0,NA,1.775,2.123,3.898,0.38,2.175,0,24.45,2.32051282051282,9.104,7.329,10.771,8.648,2.465,2.085,11.986,9.811,NA,NA,NA,NA,2003.38809034908,1.775,2.123,0.38,2.175,NA,NA,6.453,"2003"
2003-05-22,"Ham Island",36,5,12,3,0,0,NA,1.217,3.085,4.302,0.15,1.369,0,21.675,2.28787878787879,8.491,7.274,12.005,8.92,2.143,1.993,4.798,3.429,NA,NA,NA,NA,2003.38809034908,1.217,3.085,0.15,1.369,NA,NA,5.821,"2003"
2003-05-22,"Ham Island",5,4,5,1,0,0,NA,0.59,2.985,3.575,0.285,0.569,0,29.9,2.72222222222222,7.595,7.005,12.912,9.927,2.39,2.105,3.126,2.557,NA,NA,NA,NA,2003.38809034908,0.59,2.985,0.285,0.569,NA,NA,4.429,"2003"
2003-05-29,"Barnegat Inlet",6,0,0,6,0,0,NA,0.351,1.988,2.339,0.235,0.997,0,10.3,2.33333333333333,7.335,6.984,10.571,8.583,2.376,2.141,5.798,4.801,NA,NA,NA,NA,2003.40725530459,0.351,1.988,0.235,0.997,NA,NA,3.571,"2003"
2003-05-29,"Barnegat Inlet",9,3,11,9,0,0,NA,1.587,4.826,6.413,1.21,0.02,0,24.5416666666667,2.83333333333333,9.019,7.432,19.922,15.096,8.495,7.285,2.031,2.011,NA,NA,NA,NA,2003.40725530459,1.587,4.826,1.21,0.02,NA,NA,7.643,"2003"
2003-05-29,"Barnegat Inlet",14,0,0,1,0,0,NA,1.035,3.49,4.55,0.09,0.575,0,49.2,2.57142857142857,8.432,7.397,15.73,12.214,2.098,2.008,4.451,23.876,NA,NA,NA,NA,2003.40725530459,1.035,3.516,0.0899999999999999,NA,NA,NA,4.641,"2003"
2003-06-06,"Barnegat Inlet",8,3,7,2,0,0,NA,0.392,1.503,1.895,0,0.116,0,NA,2.09090909090909,7.323,6.931,11.763,10.26,0,0,3.369,3.253,NA,NA,NA,NA,2003.42915811088,0.392,1.503,0,0.116,NA,NA,2.011,"2003"
2003-06-06,"Barnegat Inlet",9,0,0,5,0,0,NA,0.255,1.201,1.456,0.0329999999999999,0.0389999999999997,0,11.32,2.55555555555556,7.101,6.846,10.548,9.347,2.004,1.971,2.158,2.119,NA,NA,NA,NA,2003.42915811088,0.255,1.201,0.0329999999999999,0.0389999999999997,NA,NA,1.528,"2003"
2003-06-12,"Marsh Elder",35,7,19,35,0,0,NA,1.539,2.475,4.014,0.014,0.527000000000001,NA,NA,NA,8.808,7.269,12.654,10.179,1.945,1.931,4.174,3.647,NA,NA,NA,NA,2003.44558521561,1.539,2.475,0.014,0.527000000000001,NA,NA,4.555,"2003"
2003-06-12,"Marsh Elder",12,0,0,9,0,0,NA,0.492,2.742,3.234,0.04,0.309,0,15.3777777777778,2,7.647,7.155,13.792,11.05,1.998,1.958,3.255,2.946,NA,NA,NA,NA,2003.44558521561,0.492,2.742,0.04,0.309,NA,NA,3.583,"2003"
2003-06-12,"Marsh Elder",8,0,0,5,0,0,NA,0.707,2.196,2.903,0.0710000000000002,0.582,0,13.78,2.625,7.886,7.179,12.419,10.223,2.067,1.996,5.128,4.546,NA,NA,NA,NA,2003.44558521561,0.707,2.196,0.0710000000000002,0.582,NA,NA,3.556,"2003"
2003-06-12,"Shelter Island",1,0,0,1,0,0,NA,0.18,0.751,0.931,0.024,0.132,0,8,2,7.16,6.98,8.022,7.271,1.964,1.94,2.264,2.132,NA,NA,NA,NA,2003.44558521561,0.18,0.751,0.024,0.132,NA,NA,1.087,"2003"
2003-06-12,"Shelter Island",16,0,0,12,0,0,NA,0.338,1.568,1.906,0.101,0.816000000000001,0,9.04166666666667,2.4375,7.426,7.088,10.231,8.663,2.14,2.039,5.017,4.201,NA,NA,NA,NA,2003.44558521561,0.338,1.568,0.101,0.816000000000001,NA,NA,2.823,"2003"
2003-06-12,"Shelter Island",7,1,1,0,0,0,NA,0.238,0.518000000000001,0.756000000000001,0.212,0.334,0,NA,2.42857142857143,7.216,6.978,7.815,7.297,2.225,2.013,2.745,2.411,NA,NA,NA,NA,2003.44558521561,0.238,0.518000000000001,0.212,0.334,NA,NA,1.302,"2003"
2003-06-12,"Ham Island",5,0,0,3,0,0,NA,0.92,3.195,4.115,0.0860000000000001,1.012,0,20.1,2.4,8.093,7.173,14.852,11.657,2.032,1.946,4.542,3.53,NA,NA,NA,NA,2003.44558521561,0.92,3.195,0.0860000000000001,1.012,NA,NA,5.213,"2003"
2003-06-12,"Ham Island",8,0,0,8,1,0.125,NA,1.58,3.72,5.3,0.0909999999999997,0.872,0,14.5625,2.5,9.171,7.591,18.104,14.384,2.094,2.003,4.907,4.035,NA,NA,NA,NA,2003.44558521561,1.58,3.72,0.0909999999999997,0.872,NA,NA,6.263,"2003"
2003-06-12,"Ham Island",4,0,0,3,0,0,NA,0.59,2.985,3.575,0.285,0.569,0,16.6333333333333,2.5,7.972,7.213,26.797,11.545,0,0,6.316,5.019,NA,NA,NA,NA,2003.44558521561,0.759,15.252,0,1.297,NA,NA,17.308,"2003"
2003-06-23,"Barnegat Inlet",21,1,1,8,0,0,NA,1.211,2.236,3.447,0.0950000000000002,0.317,0,23.3142857142857,2.70454545454545,8.315,7.104,10.302,8.066,2.035,1.94,2.741,2.424,NA,NA,NA,NA,2003.47570157426,1.211,2.236,0.0950000000000002,0.317,NA,NA,3.859,"2003"
2003-06-23,"Barnegat Inlet",23,1,2,23,0,0,NA,0.671,2.586,3.257,0.0329999999999999,0.274,0,8.79565217391304,3.08333333333333,7.676,7.005,10.953,8.367,2.054,2.021,3.484,3.21,NA,NA,NA,NA,2003.47570157426,0.671,2.586,0.0329999999999999,0.274,NA,NA,3.564,"2003"
2003-06-23,"Barnegat Inlet",10,3,8,9,0,0,NA,0.869999999999999,1.348,2.218,0.301,0.202,0,13.5,2.76923076923077,8.081,7.211,9.168,7.82,2.582,2.281,2.851,2.649,NA,NA,NA,NA,2003.47570157426,0.869999999999999,1.348,0.301,0.202,NA,NA,2.721,"2003"
2003-07-25,"Barnegat Inlet",12,0,0,12,0,0,NA,1.01,2.759,3.769,0.0660000000000001,0.732,0,12.25,1.66666666666667,8.16,7.15,11.339,8.58,1.346,1.28,2.752,2.02,NA,NA,NA,NA,2003.56331279945,1.01,2.759,0.0660000000000001,0.732,NA,NA,4.567,"2003"
2003-07-25,"Barnegat Inlet",5,0,0,4,0,0,NA,0.510000000000001,1.26,1.77,0.22,0.5,0,16,1.8,7.53,7.02,9.16,7.9,1.58,1.36,2.46,1.96,NA,NA,NA,NA,2003.56331279945,0.510000000000001,1.26,0.22,0.5,NA,NA,2.49,"2003"
2003-07-25,"Barnegat Inlet",27,0,0,27,0,0,NA,0.84,2.92,3.76,0.17,0.64,0,8.2,2.16666666666667,7.8,6.96,11.31,8.39,2.18,2.01,2.68,2.04,NA,NA,NA,NA,2003.56331279945,0.84,2.92,0.17,0.64,NA,NA,4.57,"2003"
2003-07-25,"Shelter Island",17,6,0,17,0,0,NA,1.874,1.162,3.036,0.16,0.4,0,15.2235294117647,2.79411764705882,9.29,7.416,8.6,7.438,1.66,1.5,2.76,2.36,NA,NA,NA,NA,2003.56331279945,1.874,1.162,0.16,0.4,NA,NA,3.596,"2003"
